,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
645,0.027538436,0.946755381,0.012639029,0.011264439,0.365942029,0.647058824,0.001592418,0.647055017,0.988581218,0.921372898,0.148245326,0.952713699,0.994959391,0.997613686,0.987045903,0.982478793,0.066119286,0.04465151,0.066047605,0.7438272,0.271681277,0.955274902,0.289327863,0.952603189,0.836363636,0.937037037,0.554347826,0.887755102,0.841191067,0.610169492,0.875,0.95959596,1,0.753497668,0.001545898,0.829337329,0.997364259,0.136102017,0.452083764,0.429346872,0.452360884,0.42913228,0.399234869,0.40319562,0.399285166,0.389604093,0.46110583,0.419817947,0.461166209,0.419766057,0.393387986,0.393131317,0.393555829,0.378139139,0.847008301,0.849653053,0.851880744,0.857607079,0.857607079,0.873227226,0.873165387,0.875201107,0.875201107,0.8809618,0.875080139,0.907389618,0.907414933,0.907784585,0.894401187,0.894483801,0.910969356,0.905532464,0.538212427,0.481819888,0.538284271,0.539504895,0.525801544,0.485242899,0.526117317,0.510416573,0.533539184,0.536686564,0.533539184,0.536744751,0.52460676,0.475033963,0.524664495,0.512927868,0.385069257,0.781403458,0.453563366,0.301537968,0.30153897,0.016499382,0.016500675,0.035061602,0.035062897,5
646,0.019091063,0.953799515,0.004044489,0.01154605,0.59057971,0.647058824,0.002067943,0.647055017,0.988295731,0.927537411,0.149229255,0.93971897,0.994844556,0.998260286,0.989298789,0.983981596,0.048863715,0.048935206,0.077423347,0.744127893,0.263610589,0.953035216,0.292774313,0.951872441,0.836363636,0.896296296,0.684782609,0.887755102,0.843672457,0.508474576,0.875,0.957575758,1,0.820786143,0.001560081,0.83015873,0.998067124,0.136054743,0.452491877,0.429791438,0.452636545,0.429725293,0.399590507,0.403529119,0.399686815,0.390123591,0.461487229,0.420233747,0.461547658,0.420181806,0.393777609,0.393520687,0.393945619,0.37851366,0.847434766,0.850136266,0.852470557,0.858396519,0.858396519,0.873701601,0.873754098,0.875748118,0.875748118,0.8818084,0.876135137,0.908060841,0.908061477,0.908348819,0.895021538,0.895115184,0.911347965,0.905946288,0.537873097,0.481583089,0.538020526,0.539160937,0.525508362,0.484907129,0.525901127,0.510203898,0.533169995,0.536384333,0.533169995,0.536442488,0.524314365,0.47536416,0.524372068,0.512641982,0.385398161,0.781408021,0.453245186,0.016917228,0.016918105,0.019055448,0.019056771,0.141264187,0.141265499,3
647,0.019091063,0.953799515,0.004044489,0.01154605,0.59057971,0.647058824,0.002067943,0.647055017,0.988295731,0.927537411,0.149229255,0.93971897,0.994844556,0.998260286,0.989298789,0.983981596,0.048863715,0.048935206,0.077423347,0.744127893,0.263610589,0.953035216,0.292774313,0.951872441,0.836363636,0.896296296,0.684782609,0.887755102,0.843672457,0.508474576,0.875,0.957575758,1,0.820786143,0.001560081,0.83015873,0.998067124,0.136054743,0.452491877,0.429791438,0.452636545,0.429725293,0.399590507,0.403529119,0.399686815,0.390123591,0.461487229,0.420233747,0.461547658,0.420181806,0.393777609,0.393520687,0.393945619,0.37851366,0.847434766,0.850136266,0.852470557,0.858396519,0.858396519,0.873701601,0.873754098,0.875748118,0.875748118,0.8818084,0.876135137,0.908060841,0.908061477,0.908348819,0.895021538,0.895115184,0.911347965,0.905946288,0.537873097,0.481583089,0.538020526,0.539160937,0.525508362,0.484907129,0.525901127,0.510203898,0.533169995,0.536384333,0.533169995,0.536442488,0.524314365,0.47536416,0.524372068,0.512641982,0.385398161,0.781408021,0.453245186,0.003797832,0.00379899,0.015218576,0.015219548,0.024315042,0.024316614,1
648,0.023652644,0.957179465,0.007077856,0.010982805,0.467391304,0.647058824,0.002971306,0.647055017,0.988866706,0.854504951,0.150213185,0.960348451,0.993536229,0.995294546,0.989298789,0.983091616,0.07723299,0.044606733,0.119793536,0.031280191,0.252452515,0.046226527,0.273716079,0.03754271,0.836363636,0.874074074,0.684782609,0.887755102,0.828784119,0.525423729,0.875,0.946464646,1,0.800799467,0.0015719,0.83034743,0.999472852,0.13607838,0.452650883,0.429791438,0.452869798,0.429648421,0.399641313,0.403678447,0.399630889,0.390247281,0.461658005,0.420329269,0.461718456,0.420277316,0.393867117,0.393610136,0.394035165,0.378599698,0.847851313,0.850677465,0.852984265,0.858883034,0.858883034,0.873587097,0.873541508,0.875547011,0.875547011,0.879703769,0.875039562,0.906385861,0.906386621,0.906760379,0.893502548,0.893591756,0.911210289,0.905812404,0.537286684,0.480993979,0.537397428,0.538544408,0.524921998,0.484391264,0.525277264,0.509493984,0.532602786,0.535763445,0.532602786,0.535821533,0.523672983,0.474543385,0.523730615,0.512014878,0.384598326,0.779933916,0.452770441,0.643937312,0.643938099,0.907093113,0.907093665,0.075990409,0.07599157,4
649,0.01790843,0.957629341,0.003538928,0.01154605,0.710144928,0.647058824,0.002335651,0.647055017,0.988295731,0.917880027,0.150541161,0.954092159,0.994923076,0.997504482,0.988453957,0.984281541,0.061547971,0.056946081,0.128913138,0.747180748,0.273064078,0.952296017,0.263977487,0.951831985,0.836363636,0.874074074,0.684782609,0.887755102,0.828784119,0.525423729,0.875,0.945454545,1,0.837108594,0.001545898,0.82968143,0.995255667,0.135966104,0.452232169,0.42946213,0.452498714,0.42932446,0.39934156,0.403364858,0.399442775,0.389767364,0.461299376,0.419992134,0.46135978,0.419940222,0.393551207,0.393294431,0.39371912,0.378296033,0.847285999,0.849991302,0.852318347,0.858148672,0.858148672,0.873497129,0.873451566,0.875466568,0.875466568,0.879972782,0.875445331,0.90663834,0.906645238,0.906944368,0.89374605,0.893835041,0.911152924,0.905769804,0.537510707,0.481158583,0.53750952,0.53877155,0.525205922,0.484580516,0.525558311,0.509913342,0.532810874,0.535986833,0.532810874,0.536044945,0.523893065,0.474672319,0.523950721,0.512230061,0.384792678,0.781389766,0.45350276,0.005517735,0.005518802,0.023514703,0.023516079,0.034116356,0.034117729,1
650,0.022638959,0.951685883,0.00859454,0.01154605,0.518115942,0.647058824,0.002065127,0.647055017,0.988295731,0.918822577,0.150869137,0.959569642,0.995626477,0.997452036,0.989298789,0.987111615,0.066734261,0.038243024,0.151611073,0.753239593,0.249947819,0.947580455,0.279004324,0.951791529,0.836363636,0.874074074,0.684782609,0.887755102,0.828784119,0.525423729,0.875,0.937373737,1,0.824117255,0.001543535,0.83003663,0.997188543,0.136096108,0.452449476,0.429681668,0.45265775,0.429544094,0.399438091,0.403514186,0.399539374,0.389915792,0.461470151,0.420171939,0.461530579,0.420120005,0.393719692,0.393462807,0.393887677,0.378457988,0.847464519,0.850097609,0.852403965,0.858258826,0.858258826,0.872940965,0.87299368,0.875024133,0.875024133,0.879181568,0.874998986,0.905991748,0.905992537,0.906306538,0.893172081,0.893255791,0.910837416,0.905429008,0.536785926,0.480569473,0.536899609,0.53806092,0.524502285,0.483908976,0.524783115,0.509086607,0.532072495,0.535264107,0.532072495,0.535322141,0.52321081,0.474320109,0.523268391,0.511562995,0.384538525,0.779906534,0.452331049,0.111625791,0.111626819,0.100752546,0.10075328,0.027196834,0.027197948,2
651,0.017739483,0.9573799,0.011627907,0.009856385,0.565217391,0.647058824,0.001473927,0.647055017,0.990008566,0.947143692,0.15152509,0.950417846,0.992490942,0.995400876,0.989298789,0.986044255,0.08531124,0.061503771,0.078087919,0.174182816,0.240311696,0.271755311,0.281091165,0.280735269,0.836363636,0.874074074,0.619565217,0.887755102,0.813895782,0.542372881,0.875,0.950505051,1,0.730512991,0.000777677,0.826695527,0.939377965,0.133945138,0.450779921,0.428106476,0.451120406,0.427968219,0.397979972,0.401981085,0.398075134,0.388490882,0.459716854,0.418480643,0.459777052,0.418428918,0.392134873,0.391879022,0.392302182,0.376934601,0.84468754,0.847478594,0.849844936,0.855716095,0.855716095,0.870945316,0.870875954,0.872932621,0.872932621,0.877963098,0.872710452,0.905012624,0.905019643,0.905392725,0.892261846,0.892340576,0.909368869,0.903864996,0.536584964,0.48041642,0.536738065,0.53788894,0.524258481,0.483707514,0.524613251,0.508990753,0.531884544,0.535063715,0.531884544,0.535121727,0.523044177,0.473879846,0.523101739,0.511400071,0.384117429,0.77993848,0.452563371,0.018704797,0.01870559,0.021014082,0.021015418,0.030799362,0.030801045,1
652,0.016218956,0.970223904,0.00859454,0.012672493,0.623188406,0.529411765,0.00268947,0.529414533,0.991721384,0.952333189,0.152181043,0.957256664,0.989812126,0.991508702,0.987045903,0.982740551,0.094225226,0.054307418,0.133337825,0.212886672,0.263445349,0.323190349,0.249156173,0.329618162,0.836363636,0.788888889,0.684782609,0.887755102,0.771712159,0.559322034,0.875,0.975757576,1,0.729846769,0.000775313,0.825940726,0.938850817,0.134216964,0.450567914,0.427672887,0.450903057,0.427594841,0.397736106,0.40174216,0.397724326,0.387981278,0.459443613,0.418098556,0.459503775,0.418046879,0.391776841,0.391521223,0.391943997,0.376590447,0.844270993,0.847092023,0.849359767,0.855413171,0.855413171,0.870340078,0.870279066,0.872337345,0.872337345,0.876633858,0.871809646,0.904045816,0.904046748,0.904423715,0.891299432,0.891460116,0.908938631,0.903414658,0.536285168,0.480156518,0.536391899,0.537600145,0.523989989,0.483408373,0.524344558,0.508697202,0.531522067,0.534764769,0.531522067,0.534822749,0.522761214,0.473345241,0.522818746,0.511123407,0.38370879,0.778414173,0.452202262,0.248704924,0.248705468,0.363309382,0.363310466,0.02786691,0.027868158,4
653,0.016218956,0.970223904,0.00859454,0.012672493,0.623188406,0.529411765,0.00268947,0.529414533,0.991721384,0.952333189,0.152181043,0.957256664,0.989812126,0.991508702,0.987045903,0.982740551,0.094225226,0.054307418,0.133337825,0.212886672,0.263445349,0.323190349,0.249156173,0.329618162,0.836363636,0.788888889,0.684782609,0.887755102,0.771712159,0.559322034,0.875,0.975757576,1,0.729846769,0.000775313,0.825940726,0.938850817,0.134216964,0.450567914,0.427672887,0.450903057,0.427594841,0.397736106,0.40174216,0.397724326,0.387981278,0.459443613,0.418098556,0.459503775,0.418046879,0.391776841,0.391521223,0.391943997,0.376590447,0.844270993,0.847092023,0.849359767,0.855413171,0.855413171,0.870340078,0.870279066,0.872337345,0.872337345,0.876633858,0.871809646,0.904045816,0.904046748,0.904423715,0.891299432,0.891460116,0.908938631,0.903414658,0.536285168,0.480156518,0.536391899,0.537600145,0.523989989,0.483408373,0.524344558,0.508697202,0.531522067,0.534764769,0.531522067,0.534822749,0.522761214,0.473345241,0.522818746,0.511123407,0.38370879,0.778414173,0.452202262,0.00375415,0.003754652,0.01387678,0.013876827,0.02244182,0.022443462,1
654,0.023314749,0.970872744,0.019211325,0.009574751,0.655797101,0.705882353,0.003186443,0.705884083,0.988010297,0.671136149,0.152836996,0.964675109,0.993043194,0.994473005,0.989298789,0.979894464,0.079500514,0.056111304,0.108700432,0.219320661,0.239624643,0.32724502,0.230105844,0.334349186,0.836363636,0.937037037,0.684782609,0.887755102,0.870967742,0.576271186,0.875,0.934343434,1,0.806462358,0.001543535,0.82965923,0.996134247,0.136149291,0.452385874,0.429560922,0.452647148,0.429291515,0.399443171,0.403414634,0.399432607,0.389866316,0.461356301,0.419980896,0.461416713,0.419928986,0.393540676,0.393283908,0.393708585,0.378285911,0.847573615,0.850271566,0.852717898,0.858598469,0.858598469,0.873758854,0.873713216,0.875715941,0.875715941,0.880233883,0.875494023,0.906773816,0.906780705,0.907140623,0.893919981,0.894031986,0.911359438,0.905970631,0.537313039,0.481019969,0.537456771,0.538570367,0.524977548,0.484366844,0.525292706,0.509583846,0.532575936,0.535789726,0.532575936,0.535847817,0.523701279,0.474741503,0.523758914,0.512042545,0.384747828,0.779920225,0.452719936,0.063454811,0.063455728,0.04446918,0.044469903,0.05366142,0.053662673,3
655,0.023314749,0.970872744,0.019211325,0.009574751,0.655797101,0.705882353,0.003186443,0.705884083,0.988010297,0.671136149,0.152836996,0.964675109,0.993043194,0.994473005,0.989298789,0.979894464,0.079500514,0.056111304,0.108700432,0.219320661,0.239624643,0.32724502,0.230105844,0.334349186,0.836363636,0.937037037,0.684782609,0.887755102,0.870967742,0.576271186,0.875,0.934343434,1,0.806462358,0.001543535,0.82965923,0.996134247,0.136149291,0.452385874,0.429560922,0.452647148,0.429291515,0.399443171,0.403414634,0.399432607,0.389866316,0.461356301,0.419980896,0.461416713,0.419928986,0.393540676,0.393283908,0.393708585,0.378285911,0.847573615,0.850271566,0.852717898,0.858598469,0.858598469,0.873758854,0.873713216,0.875715941,0.875715941,0.880233883,0.875494023,0.906773816,0.906780705,0.907140623,0.893919981,0.894031986,0.911359438,0.905970631,0.537313039,0.481019969,0.537456771,0.538570367,0.524977548,0.484366844,0.525292706,0.509583846,0.532575936,0.535789726,0.532575936,0.535847817,0.523701279,0.474741503,0.523758914,0.512042545,0.384747828,0.779920225,0.452719936,0.003415822,0.00341629,0.013520538,0.013519591,0.017653418,0.017654607,1
656,0.016556851,0.964490682,0.008088979,0.010419629,0.760869565,0.647058824,0.001842305,0.647055017,0.989437593,0.894863578,0.153164972,0.960337649,0.99242649,0.994511801,0.9895804,0.987864248,0.08400087,0.050036515,0.153938139,0.182320219,0.230423363,0.281252828,0.265771855,0.290812301,0.836363636,0.766666667,0.684782609,0.887755102,0.756823821,0.576271186,0.875,0.955555556,1,0.830113258,0.001548262,0.829226329,0.995782815,0.136042925,0.452168567,0.429368825,0.452451004,0.429165225,0.399255191,0.403230463,0.399239408,0.389515036,0.461145677,0.419823566,0.461206062,0.419771675,0.393393251,0.393136579,0.393561097,0.378144201,0.847166986,0.849865667,0.852318347,0.858277185,0.858277185,0.873071827,0.873010033,0.875024133,0.875024133,0.880487072,0.874998986,0.907020137,0.90704548,0.907410474,0.894122899,0.894211554,0.910883308,0.905435094,0.537685313,0.481340514,0.537829311,0.538979223,0.525360228,0.484733139,0.525647876,0.509961269,0.532978688,0.536160945,0.532978688,0.536219075,0.524094283,0.474876726,0.524151961,0.512426799,0.384889855,0.781412585,0.453320943,0.00794684,0.007948009,0.026299484,0.026300067,0.036276261,0.036277296,1
657,0.025511066,0.94948894,0.006572295,0.012109316,0.634057971,0.647058824,0.002025094,0.647055017,0.987724757,0.850369587,0.153492949,0.952528481,0.994869421,0.997455628,0.987045903,0.983724148,0.062175561,0.055127269,0.139330321,0.028569516,0.244729702,0.058842717,0.22108658,0.039408594,0.836363636,0.874074074,0.684782609,0.887755102,0.828784119,0.593220339,0.875,0.957575758,1,0.80679547,0.001543535,0.83022533,0.996134247,0.136208384,0.452481277,0.429774973,0.45274787,0.42958253,0.399641313,0.403598805,0.399681731,0.39029181,0.461566924,0.420267461,0.461627364,0.420215515,0.3938092,0.393552257,0.393977224,0.378544026,0.847613286,0.850474515,0.852803516,0.858626007,0.858626007,0.87393061,0.873884923,0.875900959,0.875900959,0.880716524,0.875980945,0.907223351,0.907236364,0.907600596,0.894302627,0.894478009,0.911456959,0.906074087,0.537345984,0.481060398,0.537334788,0.538612551,0.525002237,0.484345477,0.525320502,0.509643755,0.532552442,0.535822577,0.532552442,0.535880672,0.523745296,0.474980503,0.523802936,0.512085581,0.385091682,0.77990197,0.45276034,0.00881964,0.00882075,0.022450137,0.022450526,0.031223053,0.031224939,1
658,0.017570536,0.968690013,0.018705763,0.010701262,0.699275362,0.647058824,0.002807548,0.647055017,0.989152105,0.877582573,0.153820925,0.95944107,0.993095867,0.99528377,0.989298789,0.981944189,0.052608756,0.06607319,0.135608505,0.019930024,0.236024142,0.032319388,0.224833408,0.030345445,0.836363636,0.766666667,0.684782609,0.887755102,0.756823821,0.593220339,0.875,0.942424242,1,0.840439707,0.001541171,0.83006993,0.995607099,0.136096108,0.452475977,0.429692645,0.452689557,0.429560567,0.399560024,0.403524141,0.399605469,0.389980111,0.461481536,0.420188796,0.461541965,0.42013686,0.393735488,0.393478593,0.39390348,0.378473171,0.847643039,0.850358544,0.852689359,0.858525033,0.858525033,0.873677065,0.873615097,0.875627454,0.875627454,0.880320917,0.875916022,0.906847712,0.906860753,0.907232618,0.893948969,0.894107289,0.9112906,0.905909774,0.537418462,0.481129705,0.537526004,0.538735856,0.525060874,0.484513362,0.525382271,0.509739608,0.532737036,0.53589485,0.532737036,0.535952952,0.523820752,0.474791819,0.523878401,0.512159358,0.384934705,0.779879151,0.452889127,0.02800409,0.028004714,0.009454951,0.009454474,0.013741182,0.013742181,1
659,0.02787633,0.96793336,0.002527806,0.010419629,0.934782609,0.705882353,0.003384587,0.705884083,0.987153836,0.766898841,0.154476878,0.963305343,0.995312727,0.996953794,0.989298789,0.978806779,0.049267391,0.058312855,0.147087799,0.020773286,0.222109163,0.034252616,0.213118642,0.032464107,0.836363636,0.788888889,0.684782609,0.93877551,0.784119107,0.610169492,0.875,0.954545455,1,0.809127249,0.001545898,0.829481629,0.997364259,0.136261567,0.452168567,0.429429199,0.45238739,0.429286024,0.399311077,0.403230463,0.399295334,0.389910844,0.461145677,0.419890993,0.461206062,0.419839094,0.393456433,0.39319972,0.393624306,0.378204934,0.84705789,0.849798017,0.851994901,0.857955902,0.857955902,0.873505308,0.873459743,0.875458524,0.875458524,0.879774979,0.875055793,0.906441283,0.906448196,0.906809442,0.893566322,0.893667059,0.911147187,0.905788061,0.537418462,0.481144144,0.537526004,0.538709897,0.525039271,0.484504205,0.525351386,0.50975159,0.532726968,0.53589485,0.532726968,0.535952952,0.523836473,0.474568543,0.523894123,0.512174728,0.384593343,0.77990197,0.45303054,0.005380691,0.005381124,0.024968777,0.024969666,0.037478255,0.037480238,1
660,0.025173171,0.963762942,0.014661274,0.010419629,0.565217391,0.647058824,0.002636501,0.647055017,0.989437593,0.875830242,0.154804854,0.959426579,0.993237529,0.995073265,0.9895804,0.984098617,0.070969705,0.044479864,0.130107168,0.006186231,0.190887428,0.009982726,0.226943964,0.010248558,0.836363636,0.788888889,0.684782609,0.93877551,0.784119107,0.627118644,0.875,0.968686869,1,0.764823451,0.0015719,0.83043623,0.998945704,0.136107927,0.452682684,0.429956092,0.452949315,0.429769219,0.399753085,0.40371329,0.399732573,0.390113696,0.461697852,0.42037422,0.461758309,0.420322262,0.393909239,0.39365223,0.394077305,0.378640187,0.848129011,0.850948064,0.85324112,0.859057446,0.859057446,0.874208693,0.874162926,0.876174464,0.876174464,0.880313004,0.875769946,0.906847712,0.906848438,0.907214219,0.894024339,0.894101496,0.911634791,0.906262742,0.537385518,0.481118154,0.537489739,0.538713142,0.525014582,0.484443156,0.525332856,0.509763571,0.532659842,0.535861999,0.532659842,0.535920097,0.523808176,0.474776095,0.523865823,0.512147062,0.384845004,0.779920225,0.453002763,0.005432082,0.005432462,0.024857885,0.0248588,0.023221274,0.02322251,1
661,0.022470012,0.964134408,0.002022245,0.011264439,0.376811594,0.647058824,0.002753768,0.647055017,0.988581218,0.753188968,0.15513283,0.966877695,0.993920646,0.99486312,0.989298789,0.984021014,0.079062147,0.065654202,0.095749434,0.005657658,0.21172511,0.010574409,0.244500304,0.009113224,0.836363636,0.851851852,0.684782609,0.887755102,0.813895782,0.593220339,0.875,0.946464646,1,0.765156562,0.001543535,0.82955933,0.997715691,0.136249749,0.452306371,0.429500549,0.452572931,0.429302497,0.399326319,0.403349925,0.399427523,0.389925687,0.461282298,0.419930325,0.461342701,0.419878422,0.39349329,0.393236552,0.393661178,0.378240361,0.847424848,0.850155595,0.852499096,0.858332262,0.858332262,0.873660707,0.873606921,0.875635498,0.875635498,0.880835206,0.875510254,0.907303405,0.907310255,0.907674192,0.89441858,0.894524349,0.911313546,0.905921945,0.537388812,0.481170134,0.537575456,0.538696918,0.525076304,0.484446208,0.525434774,0.509787535,0.532663199,0.535865284,0.532663199,0.535923383,0.523864769,0.475018239,0.523922422,0.512202395,0.385054307,0.779897406,0.453065894,0.003222248,0.003222607,0.016838989,0.016839435,0.024950579,0.024952455,1
662,0.017401588,0.953991619,0.009100101,0.012109316,0.525362319,0.647058824,0.003364761,0.647055017,0.987724757,0.807031058,0.155788783,0.954413062,0.99586956,0.997933753,0.987045903,0.98319632,0.042438014,0.052838295,0.155692836,0.010014032,0.158456829,0.012937992,0.211672081,0.014025195,0.836363636,0.744444444,0.684782609,0.93877551,0.754342432,0.525423729,0.875,0.945454545,1,0.752831446,0.000782404,0.825918526,0.940256545,0.133815135,0.450578514,0.427705818,0.450855347,0.427424624,0.397700542,0.401737183,0.397683653,0.388114864,0.45943792,0.418087318,0.459498081,0.418035642,0.39176631,0.3915107,0.391933462,0.376580325,0.844221405,0.84699538,0.849483438,0.855413171,0.855413171,0.870822633,0.870761482,0.872811957,0.872811957,0.877076938,0.872580606,0.90437219,0.904391572,0.904773295,0.891635697,0.891796081,0.909236929,0.903755454,0.536275285,0.480173845,0.536382009,0.537574186,0.524060969,0.483411425,0.524381619,0.508700197,0.531525424,0.534754914,0.531525424,0.534812892,0.522780078,0.473524491,0.522837612,0.511141851,0.383820917,0.778405046,0.451987616,0.250746888,0.250747312,0.369204672,0.369204914,0.023593155,0.023594849,4
663,0.017401588,0.953991619,0.009100101,0.012109316,0.525362319,0.647058824,0.003364761,0.647055017,0.987724757,0.807031058,0.155788783,0.954413062,0.99586956,0.997933753,0.987045903,0.98319632,0.042438014,0.052838295,0.155692836,0.010014032,0.158456829,0.012937992,0.211672081,0.014025195,0.836363636,0.744444444,0.684782609,0.93877551,0.754342432,0.525423729,0.875,0.945454545,1,0.752831446,0.000782404,0.825918526,0.940256545,0.133815135,0.450578514,0.427705818,0.450855347,0.427424624,0.397700542,0.401737183,0.397683653,0.388114864,0.45943792,0.418087318,0.459498081,0.418035642,0.39176631,0.3915107,0.391933462,0.376580325,0.844221405,0.84699538,0.849483438,0.855413171,0.855413171,0.870822633,0.870761482,0.872811957,0.872811957,0.877076938,0.872580606,0.90437219,0.904391572,0.904773295,0.891635697,0.891796081,0.909236929,0.903755454,0.536275285,0.480173845,0.536382009,0.537574186,0.524060969,0.483411425,0.524381619,0.508700197,0.531525424,0.534754914,0.531525424,0.534812892,0.522780078,0.473524491,0.522837612,0.511141851,0.383820917,0.778405046,0.451987616,0.002459084,0.002459542,0.011420516,0.011419281,0.017332196,0.017333822,1
664,0.030072647,0.954523825,0.009605662,0.010982805,0.811594203,0.647058824,0.003350202,0.647055017,0.988866706,0.787096524,0.156444736,0.958013868,0.99252922,0.995104158,0.989298789,0.979194182,0.048344929,0.016072923,0.075391331,0.043476672,0.219517498,0.075627462,0.226090256,0.075004877,0.836363636,0.82962963,0.684782609,0.887755102,0.799007444,0.542372881,0.875,0.953535354,1,0.750499667,0.0015719,0.83021423,0.997891407,0.136421117,0.452502478,0.429774973,0.452774376,0.429637439,0.399575266,0.403534097,0.399503785,0.389999901,0.461492921,0.420261842,0.461553352,0.420209897,0.393803935,0.393546995,0.393971956,0.378538965,0.847791806,0.850513172,0.852974752,0.858873855,0.858873855,0.874216871,0.874171102,0.876182509,0.876182509,0.881254549,0.876053983,0.90759899,0.90759966,0.907968575,0.894708464,0.894866106,0.911692156,0.906299256,0.538541873,0.482100004,0.538650218,0.539748262,0.526029917,0.485520673,0.526386011,0.510820955,0.53388488,0.537015075,0.53388488,0.537073299,0.524877147,0.475162897,0.524934911,0.513192235,0.385198825,0.781426276,0.453856294,0.041272522,0.041273175,0.031442113,0.031443055,0.034305175,0.034306762,1
665,0.026524751,0.950680768,0.012639029,0.010982805,0.670289855,0.705882353,0.004192117,0.705884083,0.986582949,0.654413396,0.156772712,0.953766514,0.995991919,0.997951355,0.989298789,0.975682919,0.061800269,0.04553213,0.055396722,0.065175219,0.204358867,0.102629621,0.215743002,0.114147171,0.836363636,0.766666667,0.684782609,0.887755102,0.756823821,0.542372881,0.875,0.948484848,1,0.762491672,0.001543535,0.829403929,0.996134247,0.136037016,0.452062563,0.429390779,0.452339679,0.429247588,0.399097694,0.403200597,0.399320755,0.38958925,0.461111522,0.41985166,0.461171903,0.419799766,0.393419577,0.393162888,0.393587434,0.378169506,0.846988466,0.849711039,0.852147111,0.858066056,0.858066056,0.872875534,0.872830149,0.874847159,0.874847159,0.878619806,0.874146872,0.905529897,0.905536878,0.905907895,0.892748851,0.892914033,0.910728422,0.905325552,0.53694406,0.480696536,0.537094121,0.538249123,0.524554749,0.484024969,0.524875768,0.509317254,0.532243665,0.535421793,0.532243665,0.535479844,0.523349148,0.474109412,0.523406744,0.511698252,0.384418924,0.779888278,0.452631552,0.004322882,0.004324034,0.019917635,0.019919067,0.030759065,0.030760947,1
666,0.026524751,0.950680768,0.012639029,0.010982805,0.670289855,0.705882353,0.004192117,0.705884083,0.986582949,0.654413396,0.156772712,0.953766514,0.995991919,0.997951355,0.989298789,0.975682919,0.061800269,0.04553213,0.055396722,0.065175219,0.204358867,0.102629621,0.215743002,0.114147171,0.836363636,0.766666667,0.684782609,0.887755102,0.756823821,0.542372881,0.875,0.948484848,1,0.762491672,0.001543535,0.829403929,0.996134247,0.136037016,0.452062563,0.429390779,0.452339679,0.429247588,0.399097694,0.403200597,0.399320755,0.38958925,0.461111522,0.41985166,0.461171903,0.419799766,0.393419577,0.393162888,0.393587434,0.378169506,0.846988466,0.849711039,0.852147111,0.858066056,0.858066056,0.872875534,0.872830149,0.874847159,0.874847159,0.878619806,0.874146872,0.905529897,0.905536878,0.905907895,0.892748851,0.892914033,0.910728422,0.905325552,0.53694406,0.480696536,0.537094121,0.538249123,0.524554749,0.484024969,0.524875768,0.509317254,0.532243665,0.535421793,0.532243665,0.535479844,0.523349148,0.474109412,0.523406744,0.511698252,0.384418924,0.779888278,0.452631552,0.004322882,0.004324034,0.019917635,0.019919067,0.030759065,0.030760947,1
667,0.01926001,0.946945524,0.005561173,0.010137996,0.47826087,0.647058824,0.002150029,0.647055017,0.989723079,0.921865874,0.157100689,0.964959654,0.993133164,0.99464615,0.989298789,0.982837248,0.098968419,0.036883712,0.104956274,0.012035314,0.2222831,0.03049601,0.249835977,0.051550082,0.836363636,0.744444444,0.684782609,0.887755102,0.741935484,0.559322034,0.875,0.937373737,1,0.826449034,0.001545898,0.82993673,0.996661395,0.136119745,0.45255548,0.429698134,0.452769075,0.429494677,0.399509219,0.403544052,0.399493617,0.390276967,0.461566924,0.420121369,0.461627364,0.420069441,0.393672306,0.393415452,0.393840271,0.378412438,0.84777197,0.850609815,0.852917673,0.858681085,0.858681085,0.873431698,0.873386154,0.87539417,0.87539417,0.879814539,0.87499087,0.906490547,0.906497457,0.906858506,0.893653288,0.893829249,0.911095559,0.905684605,0.537570007,0.481282758,0.537680954,0.538826713,0.525184319,0.484623251,0.525505808,0.509853434,0.532894781,0.536045965,0.532894781,0.536104084,0.523987386,0.474631437,0.524045053,0.512322282,0.384605801,0.781412585,0.453331044,0.001654807,0.001654474,0.009578319,0.009577659,0.015316209,0.015317462,1
